timestep,node_idx,tier,power,is_bankrupt,stock,cash,order_from,buy_amount,receive_amount,purchase_value,sale_value,cash_from,pay_amount,unfilled,issued,b_loan,receivable,payable,debt
6,13,5,1,False,0.0,70.0,17.0,12.0,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0
6,14,5,1,False,0.0,70.0,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0
6,15,5,1,False,0.0,70.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6,16,6,1,False,0.0,20.0,19.0,3.0,0.0,,0.0,,,16.0,0.0,0.0,0.0,0.0,0.0
6,17,6,1,False,0.0,20.0,,,,0.0,,,,12.0,0.0,0.0,0.0,0.0,0.0
6,18,6,1,False,0.0,20.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0
6,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,-1,False,9.223372036854776e+18,-28.0,3.0,7.0,7.0,,7.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0
7,1,1,1,False,0.0,265.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
7,2,1,1,False,0.0,265.0,6.0,15.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
7,3,1,1,False,0.0,258.0,,,,7.0,,,,7.0,0.0,0.0,0.0,7.0,0.0
7,4,2,1,False,0.0,215.0,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0
7,5,2,1,False,0.0,215.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
7,6,2,1,False,0.0,215.0,9.0,16.0,0.0,0.0,0.0,,,15.0,0.0,0.0,0.0,0.0,0.0
7,7,3,1,False,0.0,165.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0
7,8,3,1,False,0.0,165.0,12.0,10.0,0.0,,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0
7,9,3,1,False,0.0,165.0,,,,0.0,,,,16.0,0.0,0.0,0.0,0.0,0.0
7,10,4,1,False,0.0,115.0,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0
7,11,4,1,False,0.0,115.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0
7,12,4,1,False,0.0,115.0,13.0,22.0,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0
7,13,5,1,False,0.0,65.0,,,,0.0,,,,22.0,0.0,0.0,0.0,0.0,0.0
7,14,5,1,False,0.0,65.0,16.0,19.0,0.0,,0.0,,,16.0,0.0,0.0,0.0,0.0,0.0
7,15,5,1,False,0.0,65.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
7,16,6,1,False,0.0,15.0,19.0,4.0,0.0,0.0,0.0,,,19.0,0.0,0.0,0.0,0.0,0.0
7,17,6,1,False,0.0,15.0,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0
7,18,6,1,False,0.0,15.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0
7,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,-1,False,9.223372036854776e+18,-18.0,2.0,15.0,15.0,,15.0,2.0,15.0,0.0,7.0,0.0,15.0,0.0,0.0
8,1,1,1,False,0.0,260.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
8,2,1,1,False,0.0,245.0,,,,15.0,,,,15.0,0.0,0.0,0.0,15.0,0.0
8,3,1,1,False,7.0,253.0,6.0,31.0,7.0,,14.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8,4,2,1,False,0.0,210.0,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0
8,5,2,1,False,0.0,210.0,8.0,17.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
8,6,2,1,False,0.0,210.0,,,,14.0,,,,31.0,0.0,0.0,0.0,0.0,0.0
8,7,3,1,False,0.0,160.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0
8,8,3,1,False,0.0,160.0,,,,0.0,,,,17.0,0.0,0.0,0.0,0.0,0.0
8,9,3,1,False,0.0,160.0,12.0,32.0,0.0,,0.0,,,16.0,0.0,0.0,0.0,0.0,0.0
8,10,4,1,False,0.0,110.0,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0
8,11,4,1,False,0.0,110.0,14.0,35.0,0.0,,0.0,,,15.0,0.0,0.0,0.0,0.0,0.0
8,12,4,1,False,0.0,110.0,,,,0.0,,,,32.0,0.0,0.0,0.0,0.0,0.0
8,13,5,1,False,0.0,60.0,16.0,23.0,0.0,,0.0,,,22.0,0.0,0.0,0.0,0.0,0.0
8,14,5,1,False,0.0,60.0,,,,0.0,,,,35.0,0.0,0.0,0.0,0.0,0.0
8,15,5,1,False,0.0,60.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
8,16,6,1,False,0.0,10.0,19.0,11.0,0.0,0.0,0.0,,,23.0,0.0,0.0,0.0,0.0,0.0
8,17,6,1,False,0.0,10.0,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0
8,18,6,1,False,0.0,10.0,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0
8,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,-1,False,9.223372036854776e+18,1.0,3.0,24.0,24.0,,24.0,3.0,24.0,0.0,22.0,0.0,24.0,0.0,0.0
9,1,1,1,False,0.0,255.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
9,2,1,1,False,15.0,240.0,5.0,17.0,15.0,,30.0,,,0.0,0.0,0.0,0.0,0.0,0.0
9,3,1,1,False,0.0,224.0,,,,24.0,,,,24.0,7.0,0.0,0.0,24.0,0.0
9,4,2,1,False,0.0,205.0,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0
9,5,2,1,False,0.0,205.0,9.0,48.0,0.0,30.0,0.0,,,17.0,0.0,0.0,0.0,0.0,0.0
9,6,2,1,False,7.0,205.0,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0
9,7,3,1,False,0.0,155.0,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0
9,8,3,1,False,0.0,155.0,11.0,50.0,0.0,,0.0,,,17.0,0.0,0.0,0.0,0.0,0.0
9,9,3,1,False,0.0,155.0,,,,0.0,,,,48.0,0.0,0.0,0.0,0.0,0.0
9,10,4,1,False,0.0,105.0,13.0,45.0,0.0,,0.0,,,16.0,0.0,0.0,0.0,0.0,0.0
9,11,4,1,False,0.0,105.0,,,,0.0,,,,50.0,0.0,0.0,0.0,0.0,0.0
9,12,4,1,False,0.0,105.0,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0
9,13,5,1,False,0.0,55.0,,,,0.0,,,,45.0,0.0,0.0,0.0,0.0,0.0
9,14,5,1,False,0.0,55.0,,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0
9,15,5,1,False,0.0,55.0,16.0,34.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
9,16,6,1,False,0.0,5.0,,,,0.0,,,,34.0,0.0,0.0,0.0,0.0,0.0
9,17,6,1,False,0.0,5.0,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0
9,18,6,1,False,0.0,5.0,19.0,7.0,0.0,,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0
9,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,-1,False,9.223372036854776e+18,-2.0,2.0,2.0,2.0,,2.0,2.0,2.0,0.0,46.0,0.0,2.0,0.0,0.0
10,1,1,1,False,0.0,250.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
10,2,1,1,False,0.0,233.0,,,,2.0,,,,2.0,15.0,0.0,0.0,2.0,0.0
10,3,1,1,False,24.0,219.0,5.0,50.0,24.0,,48.0,,,0.0,7.0,0.0,0.0,0.0,0.0
10,4,2,1,False,0.0,200.0,8.0,67.0,0.0,,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0
10,5,2,1,False,15.0,200.0,,,,48.0,,,,50.0,0.0,0.0,0.0,0.0,0.0
10,6,2,1,False,7.0,200.0,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0
10,7,3,1,False,0.0,150.0,10.0,61.0,0.0,,0.0,,,15.0,0.0,0.0,0.0,0.0,0.0
10,8,3,1,False,0.0,150.0,,,,0.0,,,,67.0,0.0,0.0,0.0,0.0,0.0
10,9,3,1,False,0.0,150.0,,,,,,,,48.0,0.0,0.0,0.0,0.0,0.0
10,10,4,1,False,0.0,100.0,15.0,34.0,0.0,0.0,0.0,,,61.0,0.0,0.0,0.0,0.0,0.0
10,11,4,1,False,0.0,100.0,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0
10,12,4,1,False,0.0,100.0,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0
10,13,5,1,False,0.0,50.0,,,,,,,,45.0,0.0,0.0,0.0,0.0,0.0
10,14,5,1,False,0.0,50.0,,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0
10,15,5,1,False,0.0,50.0,18.0,9.0,0.0,0.0,0.0,,,34.0,0.0,0.0,0.0,0.0,0.0
10,16,6,1,False,0.0,0.0,,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0
10,17,6,1,False,0.0,0.0,19.0,5.0,0.0,,0.0,,,12.0,0.0,0.0,0.0,0.0,0.0
10,18,6,1,False,0.0,0.0,,,,0.0,,,,9.0,0.0,0.0,0.0,0.0,0.0
10,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,-1,False,9.223372036854776e+18,19.0,3.0,26.0,26.0,,26.0,3.0,26.0,0.0,48.0,0.0,26.0,0.0,0.0
11,1,1,1,False,0.0,245.0,4.0,74.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1,1,False,2.0,228.0,,,,,,,,0.0,15.0,0.0,0.0,0.0,0.0
11,3,1,1,False,0.0,188.0,,,,26.0,,,,26.0,31.0,0.0,0.0,26.0,0.0
11,4,2,1,False,0.0,195.0,,,,0.0,,,,74.0,0.0,0.0,0.0,0.0,0.0
11,5,2,1,False,39.0,195.0,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0
11,6,2,1,False,7.0,195.0,7.0,76.0,7.0,,21.0,,,24.0,0.0,0.0,0.0,0.0,0.0
11,7,3,1,False,0.0,145.0,10.0,95.0,0.0,21.0,0.0,,,76.0,0.0,0.0,0.0,0.0,0.0
11,8,3,1,False,0.0,145.0,,,,,,,,67.0,0.0,0.0,0.0,0.0,0.0
11,9,3,1,False,0.0,145.0,,,,,,,,48.0,0.0,0.0,0.0,0.0,0.0
11,10,4,1,False,0.0,95.0,15.0,43.0,0.0,0.0,0.0,,,95.0,0.0,0.0,0.0,0.0,0.0
11,11,4,1,False,0.0,95.0,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0
11,12,4,1,False,0.0,95.0,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0
11,13,5,1,False,0.0,45.0,17.0,17.0,0.0,,0.0,,,45.0,0.0,0.0,0.0,0.0,0.0
11,14,5,1,False,0.0,45.0,,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0
11,15,5,1,False,0.0,45.0,,,,0.0,,,,43.0,0.0,0.0,0.0,0.0,0.0
11,16,6,1,False,0.0,-5.0,19.0,5.0,0.0,,0.0,,,34.0,0.0,0.0,0.0,0.0,0.0
11,17,6,1,False,0.0,-5.0,,,,0.0,,,,17.0,0.0,0.0,0.0,0.0,0.0
11,18,6,1,False,0.0,-5.0,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0
11,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
12,0,0,-1,False,9.223372036854776e+18,88.0,1.0,74.0,74.0,,74.0,1.0,74.0,0.0,74.0,0.0,74.0,0.0,0.0
12,1,1,1,False,0.0,166.0,6.0,93.0,0.0,74.0,0.0,,,74.0,0.0,0.0,0.0,74.0,0.0
12,2,1,1,False,2.0,223.0,,,,,,,,0.0,15.0,0.0,0.0,0.0,0.0
12,3,1,1,False,26.0,183.0,,,,,,,,0.0,31.0,0.0,0.0,0.0,0.0
12,4,2,1,False,0.0,190.0,,,,,,,,74.0,0.0,0.0,0.0,0.0,0.0
12,5,2,1,False,39.0,190.0,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0
12,6,2,1,False,0.0,190.0,7.0,164.0,0.0,0.0,0.0,,,93.0,7.0,0.0,0.0,0.0,0.0
12,7,3,1,False,7.0,140.0,10.0,138.0,7.0,0.0,28.0,,,164.0,0.0,0.0,0.0,0.0,0.0
12,8,3,1,False,0.0,140.0,,,,,,,,67.0,0.0,0.0,0.0,0.0,0.0
12,9,3,1,False,0.0,140.0,,,,,,,,48.0,0.0,0.0,0.0,0.0,0.0
12,10,4,1,False,0.0,90.0,13.0,62.0,0.0,28.0,0.0,,,138.0,0.0,0.0,0.0,0.0,0.0
12,11,4,1,False,0.0,90.0,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0
12,12,4,1,False,0.0,90.0,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0
12,13,5,1,False,0.0,40.0,,,,0.0,,,,62.0,0.0,0.0,0.0,0.0,0.0
12,14,5,1,False,0.0,40.0,16.0,39.0,0.0,,0.0,,,35.0,0.0,0.0,0.0,0.0,0.0
12,15,5,1,False,0.0,40.0,,,,,,,,43.0,0.0,0.0,0.0,0.0,0.0
12,16,6,1,False,0.0,-10.0,,,,0.0,,,,39.0,0.0,0.0,0.0,0.0,0.0
12,17,6,1,False,0.0,-10.0,19.0,4.0,0.0,,0.0,,,17.0,0.0,0.0,0.0,0.0,0.0
12,18,6,1,False,0.0,-10.0,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0
12,19,7,-1,False,0.0,9.223372036854776e+18,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
13,0,0,-1,False,9.223372036854776e+18,176.0,1.0,93.0,93.0,,93.0,1.0,93.0,0.0,148.0,0.0,93.0,0.0,0.0
13,1,1,1,False,74.0,68.0,,,,93.0,,,,93.0,0.0,0.0,0.0,93.0,0.0
13,2,1,1,False,2.0,218.0,6.0,257.0,2.0,,4.0,,,0.0,15.0,0.0,0.0,0.0,0.0
13,3,1,1,False,26.0,178.0,,,,,,,,0.0,31.0,0.0,0.0,0.0,0.0
13,4,2,1,False,0.0,185.0,,,,,,,,74.0,0.0,0.0,0.0,0.0,0.0
13,5,2,1,False,39.0,185.0,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0
13,6,2,1,False,0.0,185.0,7.0,295.0,0.0,4.0,0.0,,,257.0,7.0,0.0,0.0,0.0,0.0
13,7,3,1,False,0.0,135.0,,,,0.0,,,,295.0,7.0,0.0,0.0,0.0,0.0
13,8,3,1,False,0.0,135.0,10.0,193.0,0.0,,0.0,,,67.0,0.0,0.0,0.0,0.0,0.0
13,9,3,1,False,0.0,135.0,,,,,,,,48.0,0.0,0.0,0.0,0.0,0.0
13,10,4,1,False,7.0,85.0,14.0,74.0,7.0,0.0,35.0,,,193.0,0.0,0.0,0.0,0.0,0.0
13,11,4,1,False,0.0,85.0,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0
13,12,4,1,False,0.0,85.0,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0
13,13,5,1,False,0.0,35.0,17.0,21.0,0.0,,0.0,,,62.0,0.0,0.0,0.0,0.0,0.0
13,14,5,1,False,0.0,35.0,,,,35.0,,,,74.0,0.0,0.0,0.0,0.0,0.0
